RV_YM	DW_MSICK_CD	SEX_TP_CD	CL_CD	SIDO	GNL_NM_CD	JID_cnt	HID_cnt	YID_cnt	AMT_sum	TOT_USE_QTY_OR_EXEC_FQ_sum
202104	AG22	1	28	33	148602ATD	1	1	1	12245	15.5
202104	AG22	2	11	11	148602ATD	2	2	2	93428	86
202104	AG22	2	11	22	224507CPC	1	1	1	93780	60
202104	AG22	2	11	25	148602ATD	1	1	1	60144	56
202104	AG22	2	11	31	148602ATD	1	1	1	68760	60
202104	AG22	2	11	31	224507CPC	2	2	2	134010	90
202104	AG22	2	11	37	148602ATD	1	1	1	36750	30
202104	AG22	2	11	38	224507CPC	2	2	2	183120	120
202104	AG22	2	28	11	224507CPC	1	1	1	22500	30
202104	AG22	2	28	33	148602ATD	2	2	2	148225	121
202104	AG22	2	31	11	148602ATD	2	2	2	85950	75
202104	AG22	2	31	23	224507CPC	1	1	1	47520	30
202104	AG244	1	11	32	224507CPC	1	1	1	188760	120
202104	AG245	2	11	31	148602ATD	1	1	1	103140	90
202104	AG248	1	11	34	148602ATD	1	1	1	65580	60
202104	AG249	1	11	31	148602ATD	1	1	1	96264	84
202104	AG249	2	11	11	224507CPC	1	1	1	109410	70
202104	AG300	1	11	11	224507CPC	5	5	5	633702	404
202104	AG300	1	11	31	148602ATD	1	1	1	32088	28
202104	AG300	1	11	35	224507CPC	1	1	1	39648	42
202104	AG300	2	11	11	148602ATD	3	3	3	166308	146
202104	AG300	2	11	11	224507CPC	7	7	7	873869	563
202104	AG300	2	11	21	148602ATD	1	1	1	61208	56
202104	AG300	2	11	22	148602ATD	1	1	1	113454	99
202104	AG300	2	11	22	224507CPC	1	1	1	141570	90
202104	AG300	2	11	25	224507CPC	1	1	1	141570	90
202104	AG300	2	11	31	148602ATD	4	4	4	210864	184
202104	AG300	2	11	31	224507CPC	5	5	5	831900	540
202104	AG300	2	11	35	148602ATD	1	1	1	99463	91
202104	AG300	2	11	37	148602ATD	1	1	1	68760	60
202104	AG300	2	11	38	224507CPC	2	2	2	208241	137
202104	AG300	2	11	39	224507CPC	1	1	1	93780	60
202104	AG300	2	28	31	224507CPC	1	1	1	32823	21
202104	AG300	2	28	37	148602ATD	1	1	1	17050	31
202104	AG300	2	31	24	148602ATD	1	1	1	17190	15
202104	AG301	1	11	11	148602ATD	10	10	10	680766	609
202104	AG301	1	11	11	224507CPC	6	6	6	550550	350
202104	AG301	1	11	21	148602ATD	22	22	22	1351500	1200
202104	AG301	1	11	24	148602ATD	1	1	1	104286	91
202104	AG301	1	11	25	224507CPC	4	4	4	471900	300
202104	AG301	1	11	31	148602ATD	8	8	8	595839	516
202104	AG301	1	11	31	224507CPC	12	12	12	1419449	917
202104	AG301	1	11	32	148602ATD	3	3	3	318015	277.5
202104	AG301	1	11	35	148602ATD	1	1	1	99463	91
202104	AG301	1	11	35	224507CPC	3	3	3	215501	137
202104	AG301	1	11	36	148602ATD	1	1	1	25928	28
202104	AG301	1	11	37	148602ATD	52	52	52	2685924	2218
202104	AG301	1	11	37	224507CPC	2	2	2	95040	60
202104	AG301	1	11	38	224507CPC	2	2	2	231223	151
202104	AG301	1	21	25	224507CPC	1	1	1	46890	30
202104	AG301	1	21	31	148602ATD	1	1	1	34380	30
202104	AG301	1	21	37	148602ATD	1	1	1	71442	63
202104	AG301	1	28	31	148602ATD	2	2	2	75636	66
202104	AG301	1	28	33	148602ATD	1	1	1	5530	7
202104	AG301	1	31	35	148602ATD	1	1	1	30604	28
202104	AG301	2	11	11	148602ATD	12	12	12	1366372	1200
202104	AG301	2	11	11	224507CPC	26	26	26	3762018	2444
202104	AG301	2	11	21	148602ATD	49	49	49	3365787	3042
202104	AG301	2	11	21	224507CPC	1	1	1	57024	36
202104	AG301	2	11	22	148602ATD	2	2	2	136374	119
202104	AG301	2	11	22	224507CPC	2	2	2	235950	150
202104	AG301	2	11	23	224507CPC	1	1	1	198198	126
202104	AG301	2	11	24	148602ATD	5	5	5	347238	303
202104	AG301	2	11	25	148602ATD	2	2	2	173304	145
202104	AG301	2	11	25	224507CPC	6	6	6	660660	420
202104	AG301	2	11	31	148602ATD	50	50	50	3211232	2837
202104	AG301	2	11	31	224507CPC	27	27	27	3897460	2534
202104	AG301	2	11	32	148602ATD	3	3	3	356979	311.5
202104	AG301	2	11	33	224507CPC	1	1	1	40656	28
202104	AG301	2	11	35	148602ATD	1	1	1	91812	84
202104	AG301	2	11	35	224507CPC	1	1	1	143143	91
202104	AG301	2	11	36	148602ATD	3	3	3	79636	86
202104	AG301	2	11	36	224507CPC	1	1	1	81312	56
202104	AG301	2	11	37	148602ATD	158	158	158	8236433	6834
202104	AG301	2	11	37	224507CPC	5	5	5	426360	270
202104	AG301	2	11	38	148602ATD	1	1	1	132000	120
202104	AG301	2	11	38	224507CPC	7	7	7	595392	399
202104	AG301	2	11	39	224507CPC	1	1	1	95040	60
202104	AG301	2	21	11	148602ATD	1	1	1	220500	180
202104	AG301	2	21	11	224507CPC	2	2	2	97284	67
202104	AG301	2	21	31	148602ATD	5	5	5	343800	300
202104	AG301	2	21	31	224507CPC	2	2	2	94080	60
202104	AG301	2	21	37	148602ATD	2	2	2	206388	182
202104	AG301	2	28	11	148602ATD	2	2	2	30618	27
202104	AG301	2	28	11	224507CPC	2	2	2	45012	31
202104	AG301	2	28	21	148602ATD	4	4	4	62271	58.5
202104	AG301	2	28	31	148602ATD	3	3	3	106578	93
202104	AG301	2	28	33	148602ATD	1	1	1	36750	30
202104	AG301	2	28	37	148602ATD	4	4	4	68200	124
202104	AG301	2	28	38	224507CPC	1	1	1	88080	60
202104	AG301	2	31	11	148602ATD	1	1	1	68760	60
202104	AG301	2	31	11	224507CPC	1	1	1	70335	45
202104	AG301	2	31	23	224507CPC	2	2	2	93780	60
202104	AG301	2	31	25	148602ATD	1	1	1	57700	50
202104	AG301	2	31	31	148602ATD	6	6	6	276468	238
202104	AG301	2	31	35	148602ATD	3	3	3	107114	98
202104	AG301	2	31	37	148602ATD	1	1	1	68760	60
202104	AG301	2	31	38	148602ATD	1	1	1	34020	30
202104	AG301	2	71	32	148602ATD	1	1	1	103140	90
202104	AG301	2	75	38	224507CPC	1	1	1	88080	60
202104	AG308	1	11	11	224507CPC	1	1	1	187560	120
202104	AG308	1	11	24	148602ATD	1	1	1	103140	90
202104	AG308	1	11	31	148602ATD	2	2	2	60308	58
202104	AG308	1	11	37	148602ATD	3	3	3	150360	125
202104	AG308	1	11	38	224507CPC	1	1	1	88080	60
202104	AG308	1	21	23	148602ATD	1	1	1	34020	30
202104	AG308	1	31	23	148602ATD	2	2	2	99960	90
202104	AG308	2	11	11	148602ATD	1	1	1	103140	90
202104	AG308	2	11	11	224507CPC	8	8	8	970453	625
202104	AG308	2	11	22	148602ATD	3	3	3	78642	69
202104	AG308	2	11	24	148602ATD	2	2	2	213390	180
202104	AG308	2	11	24	224507CPC	1	1	1	73535	55
202104	AG308	2	11	26	224507CPC	1	1	1	142233	91
202104	AG308	2	11	31	224507CPC	1	1	1	140400	90
202104	AG308	2	11	33	224507CPC	1	1	1	87120	60
202104	AG308	2	11	37	148602ATD	8	8	8	347900	284
202104	AG308	2	11	38	224507CPC	3	3	3	154140	105
202104	AG308	2	28	22	148602ATD	1	1	1	36549	31
202104	AG308	2	28	38	148602ATD	1	1	1	12245	31
202104	AG308	2	31	11	148602ATD	2	2	2	163878	143
202104	AG308	2	31	23	148602ATD	1	1	1	32088	28
202104	AG308	2	31	31	148602ATD	1	1	1	34020	30
202104	AG308	2	72	37	148602ATD	1	1	1	103140	90
202104	AG309	1	11	11	148602ATD	36	36	36	3683682	3391
202104	AG309	1	11	11	224507CPC	18	18	18	2926420	1870
202104	AG309	1	11	21	148602ATD	3	3	3	238050	210
202104	AG309	1	11	22	148602ATD	20	20	20	784662	705
202104	AG309	1	11	22	224507CPC	6	6	6	687357	439
202104	AG309	1	11	24	148602ATD	3	3	3	310566	271
202104	AG309	1	11	25	148602ATD	8	8	8	230310	484
202104	AG309	1	11	25	224507CPC	11	11	11	163425	645
202104	AG309	1	11	26	148602ATD	1	1	1	28320	30
202104	AG309	1	11	31	148602ATD	30	30	30	2385496	2118
202104	AG309	1	11	31	224507CPC	2	2	2	422010	270
202104	AG309	1	11	32	148602ATD	3	3	3	100275	87.5
202104	AG309	1	11	32	224507CPC	1	1	1	55055	35
202104	AG309	1	11	33	148602ATD	1	1	1	61208	56
202104	AG309	1	11	35	148602ATD	1	1	1	68859	63
202104	AG309	1	11	37	148602ATD	2	2	2	147000	120
202104	AG309	1	11	38	224507CPC	1	1	1	47190	30
202104	AG309	1	21	11	148602ATD	2	2	2	183750	150
202104	AG309	1	21	22	148602ATD	2	2	2	40110	35
202104	AG309	1	21	37	148602ATD	3	3	3	309582	273
202104	AG309	1	28	31	148602ATD	5	5	5	47424	52.5
202104	AG309	1	28	31	224507CPC	1	1	1	28210	31
202104	AG309	1	28	33	148602ATD	1	1	1	17010	30
202104	AG309	1	31	11	148602ATD	4	4	4	172680	150
202104	AG309	1	31	21	148602ATD	2	2	2	32088	28
202104	AG309	1	31	23	148602ATD	1	1	1	32790	30
202104	AG309	1	31	25	148602ATD	1	1	1	34380	30
202104	AG309	1	31	25	224507CPC	2	2	2	186442	146
202104	AG309	1	31	31	148602ATD	4	4	4	148650	135
202104	AG309	1	31	31	224507CPC	2	2	2	272250	180
202104	AG309	1	31	34	148602ATD	1	1	1	32790	30
202104	AG309	1	31	34	224507CPC	1	1	1	47190	30
202104	AG309	1	31	35	148602ATD	2	2	2	132750	120
202104	AG309	1	31	37	224507CPC	1	1	1	110110	70
202104	AG309	1	75	32	148602ATD	2	2	2	128352	112
202104	AG309	2	11	11	148602ATD	92	92	92	9562002	8267
202104	AG309	2	11	11	224507CPC	47	47	47	7897242	5090
202104	AG309	2	11	21	148602ATD	8	8	8	779730	690
202104	AG309	2	11	21	224507CPC	1	1	1	142560	90
202104	AG309	2	11	22	148602ATD	40	40	40	2059801	1807
202104	AG309	2	11	22	224507CPC	14	14	14	1393266	890
202104	AG309	2	11	23	148602ATD	1	1	1	68859	63
202104	AG309	2	11	23	224507CPC	2	2	2	142793	91
202104	AG309	2	11	24	148602ATD	5	5	5	270456	236
202104	AG309	2	11	25	148602ATD	3	3	3	184506	161
202104	AG309	2	11	26	148602ATD	3	3	3	113280	120
202104	AG309	2	11	26	224507CPC	1	1	1	43560	30
202104	AG309	2	11	31	148602ATD	65	65	65	5324609	4704
202104	AG309	2	11	31	224507CPC	18	18	18	2969700	1910
202104	AG309	2	11	32	148602ATD	18	18	18	883251	773.5
202104	AG309	2	11	32	224507CPC	3	3	3	244904	160
202104	AG309	2	11	33	224507CPC	2	2	2	242242	154
202104	AG309	2	11	34	148602ATD	1	1	1	5504	8
202104	AG309	2	11	35	148602ATD	2	2	2	153020	140
202104	AG309	2	11	35	224507CPC	1	1	1	143143	91
202104	AG309	2	11	36	148602ATD	3	3	3	61720	60
202104	AG309	2	11	37	148602ATD	12	12	12	722750	590
202104	AG309	2	11	37	224507CPC	4	4	4	401412	271
202104	AG309	2	11	38	224507CPC	1	1	1	141570	90
202104	AG309	2	11	41	224507CPC	1	1	1	141570	90
202104	AG309	2	21	11	148602ATD	1	1	1	73500	60
202104	AG309	2	21	22	148602ATD	2	2	2	62776	56
202104	AG309	2	21	23	148602ATD	2	2	2	167832	148
202104	AG309	2	21	37	148602ATD	17	17	17	1720278	1517
202104	AG309	2	21	38	148602ATD	1	1	1	7651	7
202104	AG309	2	28	11	148602ATD	8	8	8	130406	248
202104	AG309	2	28	22	148602ATD	4	4	4	128352	112
202104	AG309	2	28	25	148602ATD	2	2	2	35526	31
202104	AG309	2	28	31	148602ATD	12	12	12	323002	309
202104	AG309	2	31	11	148602ATD	2	2	2	103060	88
202104	AG309	2	31	11	224507CPC	4	4	4	268620	180
202104	AG309	2	31	21	148602ATD	1	1	1	32790	30
202104	AG309	2	31	21	224507CPC	2	2	2	142560	90
202104	AG309	2	31	23	148602ATD	1	1	1	36750	30
202104	AG309	2	31	24	224507CPC	1	1	1	43560	30
202104	AG309	2	31	25	224507CPC	3	3	3	306480	240
202104	AG309	2	31	31	148602ATD	6	6	6	182880	160
202104	AG309	2	31	31	224507CPC	2	2	2	65442	44
202104	AG309	2	31	32	148602ATD	1	1	1	103140	90
202104	AG309	2	31	33	148602ATD	3	3	3	68904	58
202104	AG309	2	31	35	148602ATD	1	1	1	103572	84
202104	AG309	2	31	36	148602ATD	3	3	3	148200	120
202104	AG309	2	31	38	148602ATD	1	1	1	34380	30
202104	AG309	2	71	32	148602ATD	1	1	1	68760	60
202104	AG309	2	71	32	224507CPC	2	2	2	87120	60
202104	AG320	2	11	31	148602ATD	1	1	1	63030	55
202104	AG373	2	11	37	148602ATD	1	1	1	17190	15
202104	AG430	1	11	11	148602ATD	1	1	1	16044	14
202104	AG430	2	11	11	148602ATD	2	2	2	185622	163
202104	AG430	2	11	24	148602ATD	1	1	1	96264	84
202104	AG431	2	21	31	148602ATD	3	3	3	17190	15
202104	AG433	1	11	11	148602ATD	1	1	1	102060	90
202104	AG433	1	21	31	148602ATD	4	4	4	25785	22.5
202104	AG433	2	11	22	148602ATD	1	1	1	34380	30
202104	AG438	2	11	31	148602ATD	2	2	2	114600	100
202104	AG438	2	21	31	148602ATD	1	1	1	8022	7
202104	AG439	1	31	31	224507CPC	1	1	1	94380	60
202104	AG439	2	11	11	148602ATD	1	1	1	103140	90
202104	AG439	2	11	38	224507CPC	1	1	1	44044	28
202104	AG441	1	11	31	148602ATD	1	1	1	36750	30
202104	AG441	2	11	31	148602ATD	1	1	1	36750	30
202104	AG441	2	11	33	148602ATD	1	1	1	68760	60
202104	AG441	2	11	34	148602ATD	1	1	1	32790	30
202104	AG441	2	11	38	224507CPC	1	1	1	44044	28
202104	AG442	1	11	11	148602ATD	1	1	1	206280	180
202104	AG442	1	11	21	224507CPC	1	1	1	131292	84
202104	AG442	1	11	31	148602ATD	1	1	1	32790	30
202104	AG442	2	11	11	148602ATD	3	3	3	401934	355
202104	AG442	2	11	21	148602ATD	1	1	1	59472	63
202104	AG442	2	11	22	148602ATD	3	3	3	252120	220
202104	AG442	2	11	31	148602ATD	2	2	2	271860	240
202104	AG442	2	28	21	224507CPC	1	1	1	45780	30
202104	AG442	2	31	11	148602ATD	5	5	5	206280	180
202104	AG444	2	11	22	148602ATD	1	1	1	112308	98
202104	AG448	1	11	11	148602ATD	3	3	3	231770	294
202104	AG448	1	11	11	224507CPC	1	1	1	13440	112
202104	AG448	2	11	11	148602ATD	2	2	2	224616	196
202104	AG448	2	11	23	224507CPC	1	1	1	47190	30
202104	AG448	2	11	31	148602ATD	1	1	1	34020	30
202104	AG450	1	11	11	148602ATD	2	2	2	178060	160
202104	AG450	1	11	21	148602ATD	1	1	1	65580	60
202104	AG450	1	11	25	148602ATD	2	2	2	147834	129
202104	AG450	1	11	32	148602ATD	1	1	1	64176	56
202104	AG450	1	11	37	148602ATD	1	1	1	73500	60
202104	AG450	1	11	38	148602ATD	2	2	2	174880	160
202104	AG450	2	11	11	148602ATD	3	3	3	479830	430
202104	AG450	2	11	22	148602ATD	1	1	1	68760	60
202104	AG450	2	11	34	148602ATD	1	1	1	98370	90
202104	AG450	2	11	38	148602ATD	2	2	2	170508	156
202104	AG450	2	11	38	224507CPC	3	3	3	227160	150
202104	AG450	2	21	37	148602ATD	1	1	1	34020	30
202104	AG451	1	11	25	224507CPC	1	1	1	93780	60
202104	AG454	1	11	31	224507CPC	1	1	1	99099	63
202104	AG454	2	11	11	224507CPC	1	1	1	281340	180
202104	AG454	2	11	22	148602ATD	1	1	1	80220	70
202104	AG454	2	11	24	148602ATD	1	1	1	103140	90
202104	AG454	2	11	25	148602ATD	1	1	1	68760	60
202104	AG454	2	11	31	148602ATD	1	1	1	13475	11
202104	AG454	2	11	32	148602ATD	1	1	1	103140	90
202104	AG454	2	11	33	148602ATD	1	1	1	83844	68
202104	AG454	2	11	34	148602ATD	1	1	1	98370	90
202104	AG458	1	11	31	148602ATD	1	1	1	34524	28
202104	AG458	2	11	25	148602ATD	1	1	1	32088	28
202104	AG458	2	11	31	148602ATD	2	2	2	55560	60
202104	AG458	2	11	31	224507CPC	1	1	1	99792	63
202104	AG458	2	11	32	148602ATD	1	1	1	120330	105
202104	AG458	2	11	37	224507CPC	1	1	1	130680	90
202104	AG459	1	11	11	148602ATD	4	4	4	389532	366
202104	AG459	1	11	11	224507CPC	1	1	1	110110	70
202104	AG459	1	11	21	148602ATD	2	2	2	311220	252
202104	AG459	1	11	23	148602ATD	1	1	1	30604	28
202104	AG459	1	11	25	148602ATD	1	1	1	12888	12
202104	AG459	1	11	31	148602ATD	7	7	7	553794	489
202104	AG459	1	11	33	148602ATD	2	2	2	206280	180
202104	AG459	1	11	37	148602ATD	1	1	1	73500	60
202104	AG459	1	11	38	148602ATD	1	1	1	109300	100
202104	AG459	1	21	31	148602ATD	1	1	1	36750	30
202104	AG459	1	28	11	224507CPC	1	1	1	45617	29
202104	AG459	1	31	25	148602ATD	4	4	4	40110	35
202104	AG459	1	31	31	148602ATD	1	1	1	3826	3.5
202104	AG459	2	11	11	148602ATD	4	4	4	180338	160
202104	AG459	2	11	11	224507CPC	1	1	1	235950	150
202104	AG459	2	11	22	148602ATD	1	1	1	40110	35
202104	AG459	2	11	23	224507CPC	1	1	1	141570	90
202104	AG459	2	11	24	148602ATD	4	4	4	357708	308
202104	AG459	2	11	25	148602ATD	8	8	8	246335	215
202104	AG459	2	11	25	224507CPC	1	1	1	143143	91
202104	AG459	2	11	31	148602ATD	3	3	3	125286	104
202104	AG459	2	11	31	224507CPC	2	2	2	95040	60
202104	AG459	2	11	33	148602ATD	1	1	1	103140	90
202104	AG459	2	11	35	148602ATD	1	1	1	114765	105
202104	AG459	2	11	37	148602ATD	3	3	3	138378	118
202104	AG459	2	11	38	148602ATD	4	4	4	58446	51
202104	AG459	2	28	11	148602ATD	1	1	1	14632	31
202104	AG459	2	31	22	224507CPC	1	1	1	46890	30
202104	AG461	2	11	11	224507CPC	2	2	2	304785	195
202104	AG467	1	11	11	148602ATD	2	2	2	162546	146
202104	AG467	1	11	24	148602ATD	1	1	1	4599	63
202104	AG467	1	11	31	224507CPC	1	1	1	132120	90
202104	AG467	1	31	11	148602ATD	1	1	1	103140	90
202104	AG467	2	11	11	148602ATD	1	1	1	66000	60
202104	AG467	2	11	22	148602ATD	2	2	2	331194	289
202104	AG467	2	11	31	148602ATD	1	1	1	103140	90
202104	AG467	2	21	38	224507CPC	1	1	1	47580	30
202104	AG467	2	31	11	148602ATD	4	4	4	280770	245
202104	AG468	1	11	22	148602ATD	3	3	3	125000	110
202104	AG468	1	11	31	148602ATD	1	1	1	34380	30
202104	AG468	1	11	31	224507CPC	1	1	1	51380	35
202104	AG468	1	31	11	224507CPC	1	1	1	87528	56
202104	AG468	2	11	22	148602ATD	4	4	4	97277	89
202104	AG468	2	11	31	148602ATD	1	1	1	68760	60
202104	AG500	1	11	31	148602ATD	1	1	1	68760	60
202104	AG500	2	11	11	148602ATD	1	1	1	45840	40
202104	AG500	2	11	25	224507CPC	1	1	1	10941	7
202104	AG529	2	11	11	148602ATD	1	1	1	53289	46.5
202104	AG530	1	11	11	224507CPC	1	1	1	12600	105
202104	AG530	2	11	11	148602ATD	1	1	1	126060	110
202104	AG530	2	11	24	148602ATD	1	1	1	34380	30
202104	AG530	2	11	37	148602ATD	1	1	1	72198	63
202104	AG530	2	11	38	224507CPC	1	1	1	142560	90
202104	AG540	2	11	32	148602ATD	1	1	1	16044	14
202104	AG542	2	28	34	148602ATD	1	1	1	35526	31
202104	AG580	1	28	32	148602ATD	1	1	1	32850	30
202104	AG580	2	31	35	148602ATD	1	1	1	22953	21
202104	AG629	2	11	21	148602ATD	1	1	1	65580	60
202104	AG629	2	11	22	148602ATD	3	3	3	364428	318
202104	AG629	2	11	31	148602ATD	1	1	1	68760	60
202104	AG632	1	11	31	148602ATD	1	1	1	32790	30
202104	AG632	2	11	31	148602ATD	1	1	1	34380	30
202104	AG632	2	11	37	148602ATD	1	1	1	80220	70
202104	AG632	2	11	38	148602ATD	4	4	4	69906	61
202104	AG64	2	21	37	148602ATD	1	1	1	102060	90
202104	AG810	1	21	21	148602ATD	1	1	1	35526	31
202104	AG810	1	21	21	224507CPC	1	1	1	40114	31
202104	AG810	1	21	23	148602ATD	1	1	1	90720	80
202104	AG810	1	28	25	148602ATD	2	2	2	28706	31
202104	AG810	1	28	38	148602ATD	1	1	1	29450	31
202104	AG810	2	21	21	148602ATD	1	1	1	35526	31
202104	AG810	2	28	38	148602ATD	1	1	1	29450	31
202104	AG810	2	28	39	148602ATD	2	2	2	71052	62
202104	AG811	1	11	11	224507CPC	1	1	1	10920	91
202104	AG811	1	21	21	148602ATD	1	1	1	14796	12
202104	AG811	1	28	11	224507CPC	2	2	2	56188	44
202104	AG811	1	28	22	148602ATD	1	1	1	11328	12
202104	AG811	1	28	31	224507CPC	1	1	1	28500	30
202104	AG811	1	28	37	148602ATD	1	1	1	32088	28
202104	AG811	2	11	11	148602ATD	1	1	1	34380	30
202104	AG811	2	21	24	148602ATD	1	1	1	45840	40
202104	AG811	2	28	11	148602ATD	1	1	1	28706	31
202104	AG811	2	28	31	148602ATD	3	3	3	54873	59
202104	AG811	2	28	31	224507CPC	2	2	2	31260	20
202104	AG811	2	28	37	148602ATD	1	1	1	32088	28
202104	AG811	2	28	38	148602ATD	1	1	1	29450	31
202104	AG811	2	28	39	148602ATD	3	3	3	96264	84
202104	AG819	1	11	11	148602ATD	3	3	3	40149	108
202104	AG819	1	11	22	148602ATD	1	1	1	16044	14
202104	AG819	1	11	24	148602ATD	14	14	14	25473	341
202104	AG819	1	11	25	148602ATD	1	1	1	657	9
202104	AG819	1	11	31	148602ATD	1	1	1	97734	91
202104	AG819	1	11	35	148602ATD	1	1	1	122416	112
202104	AG819	1	11	39	148602ATD	1	1	1	64176	56
202104	AG819	1	21	11	148602ATD	1	1	1	60144	56
202104	AG819	1	21	21	148602ATD	2	2	2	69906	61
202104	AG819	1	21	24	148602ATD	1	1	1	68760	60
202104	AG819	1	21	31	148602ATD	5	5	5	236689	212
202104	AG819	1	21	31	224507CPC	3	3	3	118788	76
202104	AG819	1	28	11	148602ATD	6	6	6	158228	169
202104	AG819	1	28	22	148602ATD	2	2	2	58528	62
202104	AG819	1	28	22	224507CPC	1	1	1	28086	31
202104	AG819	1	28	31	148602ATD	16	16	16	281046	267.5
202104	AG819	1	28	31	224507CPC	3	3	3	109410	70
202104	AG819	1	28	32	148602ATD	1	1	1	28706	31
202104	AG819	1	28	33	148602ATD	1	1	1	24490	31
202104	AG819	1	28	34	148602ATD	1	1	1	35526	31
202104	AG819	1	28	37	148602ATD	8	8	8	214302	187
202104	AG819	1	28	38	148602ATD	6	6	6	159402	155
202104	AG819	1	28	39	148602ATD	1	1	1	35526	31
202104	AG819	2	11	11	224507CPC	5	5	5	404848	263
202104	AG819	2	11	21	224507CPC	1	1	1	43764	28
202104	AG819	2	11	24	148602ATD	2	2	2	42373	66
202104	AG819	2	11	26	148602ATD	1	1	1	33883	31
202104	AG819	2	11	31	148602ATD	4	4	4	141780	130
202104	AG819	2	11	31	224507CPC	2	2	2	167838	114
202104	AG819	2	21	11	148602ATD	1	1	1	2352	98
202104	AG819	2	21	11	224507CPC	3	3	3	134162	121
202104	AG819	2	21	21	148602ATD	4	4	4	131790	115
202104	AG819	2	21	24	148602ATD	4	4	4	161586	141
202104	AG819	2	21	26	148602ATD	2	2	2	68760	60
202104	AG819	2	21	31	148602ATD	5	5	5	245642	220
202104	AG819	2	21	32	224507CPC	1	1	1	45012	31
202104	AG819	2	21	35	148602ATD	1	1	1	765	1
202104	AG819	2	21	37	148602ATD	1	1	1	31980	30
202104	AG819	2	21	38	148602ATD	1	1	1	24066	21
202104	AG819	2	21	39	224507CPC	2	2	2	91863	59
202104	AG819	2	28	11	148602ATD	14	14	14	352562	485
202104	AG819	2	28	11	224507CPC	1	1	1	28210	31
202104	AG819	2	28	22	148602ATD	10	10	10	72904	132.5
202104	AG819	2	28	25	148602ATD	1	1	1	28706	31
202104	AG819	2	28	31	148602ATD	21	21	21	422396	442.5
202104	AG819	2	28	32	148602ATD	4	4	4	86118	93
202104	AG819	2	28	33	148602ATD	1	1	1	17577	31
202104	AG819	2	28	34	148602ATD	2	2	2	33883	31
202104	AG819	2	28	35	148602ATD	3	3	3	49770	63
202104	AG819	2	28	36	148602ATD	1	1	1	83340	90
202104	AG819	2	28	37	148602ATD	5	5	5	144396	126
202104	AG819	2	28	38	148602ATD	15	15	15	361769	453
202104	AG819	2	28	39	148602ATD	3	3	3	97410	85
202104	AG820	2	28	23	224507CPC	11	11	11	378682	296
202104	AG821	2	11	33	148602ATD	1	1	1	56350	46
202104	AG822	1	11	25	224507CPC	4	4	4	9163	77
202104	AG822	1	11	35	148602ATD	1	1	1	38255	35
202104	AG822	1	28	37	148602ATD	1	1	1	25928	28
202104	AG822	2	21	25	148602ATD	1	1	1	35526	31
202104	AG822	2	28	33	148602ATD	1	1	1	37975	31
202104	AG824	1	11	25	148602ATD	1	1	1	3588	46
